Time_sin,B_TCS,G_TCS,R_TCS,CS,CLA2.0,Illuminance (Test),mEDI(Test),EML,CCT
-0.675590208,2484,2665,2221,0.587175848,1587.779212,1184.162802,1097.77157,1211.874051,6168.759725
-0.691513056,2581,2759,2286,0.592377879,1670.541256,1237.23544,1150.128377,1269.672829,6192.150807
-0.707106781,2635,2809,2318,0.594850555,1712.588973,1262.057267,1176.470633,1298.753101,6217.585932
-0.722363962,2647,2824,2327,0.595887215,1730.778509,1275.598248,1188.828659,1312.395622,6215.037023
-0.737277337,2666,2840,2333,0.596493956,1741.584296,1279.341244,1195.280369,1319.517923,6238.895773
-0.751839807,2641,2812,2306,0.596110934,1734.748965,1273.486149,1190.963634,1314.752506,6245.537032
-0.766044443,2588,2754,2255,0.594470512,1706.005272,1253.908923,1172.909733,1294.822081,6247.213905
-0.779884483,2484,2650,2173,0.590607407,1641.539224,1214.241724,1132.734832,1250.471397,6220.367414
-0.79335334,2393,2554,2096,0.587076905,1586.274931,1177.702877,1097.572523,1211.654314,6208.62143
-0.806444604,2288,2446,2012,0.582246736,1515.747501,1132.86042,1052.720941,1162.140854,6180.4551
-0.819152044,2201,2355,1942,0.577771505,1455.109359,1094.022786,1014.094815,1119.499926,6154.954045
-0.831469612,2111,2261,1870,0.57192817,1381.967603,1045.79941,966.9107167,1067.411508,6128.37685
-0.843391446,2001,2147,1781,0.564417656,1296.715376,986.5516385,910.8292614,1005.500941,6113.54314
-0.854911871,1885,2025,1686,0.555897662,1210.176242,926.0980063,853.6982048,942.4316768,6097.087013
-0.866025404,1743,1880,1574,0.544119111,1105.265243,855.6018731,784.6359066,866.1910367,6050.606692
-0.876726756,1597,1731,1456,0.531228,1006.296471,787.9965009,718.7566814,793.4643186,6004.496797
-0.887010833,1477,1606,1357,0.518553921,921.921234,728.675478,662.0232806,730.8340428,5971.348123
-0.896872742,1376,1498,1268,0.506985277,854.0080821,678.9811775,615.6713472,679.664285,5953.184141
-0.906307787,1287,1403,1189,0.496576197,799.1019894,638.4992051,578.2088291,638.3079094,5941.836167
-0.915311479,1217,1326,1122,0.487379722,754.7848698,603.251318,547.182403,604.0565935,5953.383577
-0.923879533,1157,1257,1063,0.479066965,717.6969184,573.2844065,521.0361458,575.192692,5965.965811
-0.932007869,1095,1189,1005,0.469566627,678.372557,541.8379853,493.3201328,544.5958739,5976.964208
-0.939692621,1030,1117,944,0.45842199,635.922038,508.8377471,463.6295545,511.8192541,5979.045596
-0.946930129,958,1040,881,0.444680751,588.3370445,473.1010835,430.4902804,475.2354807,5965.329185
-0.953716951,887,963,818,0.429827147,541.9655805,436.9896184,397.6943508,439.0307392,5961.126802
-0.960049854,821,891,758,0.414452295,498.6825631,402.8193128,366.9279432,405.0664682,5961.922234
-0.965925826,746,811,693,0.394989641,449.6844208,365.6938837,332.3346146,366.8775057,5939.658231
-0.97134207,671,730,626,0.373771034,402.4103476,328.2835018,298.527729,329.5567294,5938.935105
-0.976296007,599,652,561,0.35029085,356.2365673,291.5225052,265.2696195,292.8417688,5936.487667
-0.98078528,525,572,494,0.322769711,308.7955529,254.2851922,231.1766289,255.2051495,5920.921162
-0.984807753,454,495,430,0.294622467,266.3094582,219.8017349,200.2114043,221.0213966,5925.22488
-0.991444861,334,362,316,0.234535364,191.0316423,157.0345704,144.7898423,159.8393122,5993.901333
-0.994056338,273,294,257,0.198782566,153.7483428,125.5086873,117.040867,129.2061057,6069.488469
-0.996194698,204,214,184,0.152930785,111.9555507,87.88700582,85.44245145,94.32334791,6438.066869
-0.997858923,140,143,121,0.107900607,75.94752757,57.20344762,58.42027985,64.49248925,6936.534281
-0.999048222,88,85,69,0.069236765,47.9558024,33.31422443,37.73951352,41.66216212,8279.081287
-0.999762027,54,51,42,0.039227616,27.46309047,19.55786154,24.01748052,26.51385971,9136.897533
-0.997858923,4,4,3,0,0,0,0,0,0
-0.996194698,3,4,3,0,0,0,0,0,0
-0.994056338,3,3,2,0,0,0,0,0,0
-0.991444861,3,3,3,0,0,0,0,0,0
-0.98836151,3,3,2,0,0,0,0,0,0
-0.984807753,3,3,2,0,0,0,0,0,0
-0.98078528,3,3,2,0,0,0,0,0,0
-0.976296007,3,3,2,0,0,0,0,0,0
-0.97134207,3,3,2,0,0,0,0,0,0
0.991444861,0,0,0,0,0,0,0,0,0
0.994056338,0,0,0,0,0,0,0,0,0
0.996194698,0,0,0,0,0,0,0,0,0
0.997858923,0,0,0,0,0,0,0,0,0
0.999762027,4,3,2,0,0,0,0,0,0
0.999048222,85,76,55,0.073191514,50.72214979,29.1522376,39.01495012,43.07016772,11456.81942
0.997858923,172,168,136,0.137401621,99.04778678,68.95385901,74.9605939,82.7520051,7537.952629
0.996194698,292,296,250,0.212776717,167.7879206,123.2778619,125.8951379,138.9806905,6816.689321
0.991444861,568,580,474,0.338871137,335.7585432,245.6459402,247.686104,273.430621,6776.610593
0.98836151,729,747,608,0.388830356,435.3542056,318.2140926,318.7600901,351.8920439,6739.066996
0.984807753,888,914,744,0.42792767,536.3739534,393.0397539,390.3793421,430.9554078,6674.439798
0.98078528,1060,1096,892,0.46256855,651.2835561,480.5089517,471.609513,520.6286502,6571.556888
0.976296007,1233,1279,1040,0.491277897,773.1245408,572.8332935,556.7828849,614.6549504,6488.920017
0.97134207,1358,1394,1121,0.506328778,850.382227,614.3205325,606.4263026,669.4583097,6662.401477
0.965925826,1507,1541,1230,0.523543567,953.7816012,683.1424444,675.5252585,745.7394176,6694.294573
0.960049854,1607,1631,1291,0.532744685,1017.195807,715.1103393,715.1876327,789.5243027,6827.959135
0.953716951,1721,1741,1372,0.543392972,1099.284126,766.7783627,768.589383,848.476636,6863.532713
0.946930129,1877,1896,1489,0.556601021,1216.95328,846.295579,846.1886225,934.1415478,6844.893164
0.939692621,2053,2071,1624,0.569397126,1352.205297,937.7348614,934.7597726,1031.918791,6818.323693
0.932007869,2168,2191,1721,0.576905689,1443.858651,1002.175452,994.4122554,1097.771559,6773.935942
0.923879533,2238,2266,1784,0.581610695,1506.865659,1048.348228,1035.327597,1142.939645,6729.950212
0.915311479,2323,2350,1851,0.586084958,1571.330435,1090.120885,1075.806829,1187.626293,6727.238016
0.906307787,2451,2491,1968,0.593474072,1688.954295,1181.28623,1153.466798,1273.358246,6618.642337
0.896872742,2654,2695,2123,0.602985272,1865.169901,1304.167313,1266.230005,1397.842072,6564.296751
0.887010833,2856,2895,2274,0.611475823,2052.581629,1429.627402,1384.377006,1528.269282,6540.914667
0.876726756,3050,3100,2436,0.619632041,2267.734634,1585.231875,1520.296119,1678.315841,6447.460313
0.866025404,3113,3161,2480,0.621660848,2327.826394,1621.542812,1556.575421,1718.366017,6461.415077
0.854911871,3204,3262,2561,0.62497644,2432.648222,1701.208003,1622.374646,1791.00442,6397.489817
0.843391446,3330,3374,2631,0.629169191,2578.483364,1787.911138,1709.790286,1887.506049,6429.527703
0.831469612,3405,3425,2655,0.629630748,2595.54309,1776.342761,1714.822181,1893.06096,6528.479063
0.819152044,3333,3325,2561,0.626874121,2496.690402,1686.760911,1648.621894,1819.97981,6660.631122
0.806444604,3309,3294,2530,0.625921804,2464.163177,1657.785742,1626.888208,1795.987121,6705.045333
0.79335334,3457,3456,2661,0.630901378,2643.622806,1787.732609,1738.59532,1919.305082,6610.005678
0.779884483,3610,3617,2790,0.634352188,2783.087164,1884.548065,1824.138134,2013.739224,6563.353092
0.766044443,3823,3846,2976,0.638313249,2961.365131,2006.893406,1932.310787,2133.155353,6510.64422
0.751839807,3844,3849,2960,0.639845626,3036.29884,2051.201581,1975.825585,2181.193083,6517.52297
0.737277337,4063,4093,3161,0.644402,3282.194567,2228.40931,2125.357114,2346.266933,6419.308188
0.722363962,4184,4226,3275,0.645317945,3336.313169,2267.895557,2158.0536,2382.361895,6398.083146
0.707106781,4394,4460,3463,0.649425488,3601.831525,2460.571548,2318.261604,2559.221934,6305.007854
0.691513056,4659,4747,3695,0.65320894,3885.42001,2660.914789,2486.161708,2744.57359,6227.39053
0.675590208,4503,4552,3515,0.650063931,3646.820397,2477.054656,2341.205331,2584.550434,6337.053622
0.659345815,4398,4447,3431,0.649161766,3583.561364,2444.806814,2305.133364,2544.729143,6315.611561
0.64278761,4493,4551,3506,0.651238824,3732.53261,2554.989785,2394.192643,2643.045252,6258.731914
0.625923472,4271,4288,3273,0.647818213,3493.207999,2367.745855,2248.121372,2481.79132,6387.388766
0.608761429,4523,4569,3512,0.651844296,3778.25383,2581.206754,2419.233911,2670.689312,6260.621537
0.591309648,4597,4646,3571,0.652751939,3848.876562,2628.566909,2461.132207,2716.94252,6253.288047
0.573576436,4717,4781,3672,0.654810513,4019.023381,2737.156924,2560.189678,2826.296035,6246.726048
0.555570233,4674,4742,3646,0.654341167,3978.948189,2710.702316,2536.657363,2800.317769,6251.032377
0.537299608,4886,4997,3864,0.657287845,4244.390457,2909.693104,2694.453291,2974.51502,6154.783068
0.518773258,4883,4991,3870,0.656619451,4181.176905,2866.857215,2657.737045,2933.982485,6164.815003
0.5,5095,5228,4067,0.658951809,4410.24601,3030.131367,2791.164546,3081.278452,6108.088847
0.480988769,5271,5410,4211,0.659883578,4508.82425,3088.962608,2846.158373,3141.988343,6109.412849
0.461748613,5017,5127,3980,0.656827926,4200.693794,2863.56264,2665.979354,2943.0815,6206.276961
0.44228869,5477,5629,4375,0.662066315,4757.735177,3242.191757,2986.923257,3297.384343,6110.727533
0.422618262,5656,5779,4476,0.663123015,4888.282801,3285.552125,3053.966881,3371.396486,6191.163606
0.40274669,5767,5899,4574,0.664215035,5030.885688,3385.377238,3134.772185,3460.600702,6156.152005
0.382683432,5744,5859,4520,0.664633951,5087.810987,3414.159875,3165.186421,3494.176196,6167.285685
0.362438038,5786,5881,4545,0.663846327,4981.821672,3322.420077,3101.016392,3423.336328,6228.701762
0.342020143,5429,5486,4222,0.660185024,4541.654688,3018.879165,2848.234769,3144.28056,6332.583049
0.321439465,4958,4985,3814,0.655006584,4036.000227,2680.173455,2556.363769,2822.072461,6444.878614
0.3007058,4741,4770,3652,0.652574612,3834.877141,2557.99598,2441.27046,2695.016342,6451.919575
0.279829014,4684,4717,3619,0.651460636,3749.156571,2510.69869,2392.209791,2640.856302,6437.169613
0.258819045,4515,4536,3477,0.648619682,3546.566413,2368.999025,2271.976089,2508.125498,6505.381822
0.237685892,4641,4689,3611,0.650917942,3708.736348,2495.487853,2370.673529,2617.081559,6410.831248
0.216439614,4803,4865,3757,0.652003864,3790.485741,2536.272333,2416.836722,2668.042959,6443.538935
0.173648178,5013,5090,3953,0.653981871,3948.794697,2645.561456,2509.293325,2770.10951,6394.196624
0.152123386,5200,5274,4097,0.655643389,4092.121198,2717.290853,2589.262025,2858.390164,6440.778939
0.130526192,5340,5404,4199,0.656390368,4159.935169,2736.460185,2624.74411,2897.56026,6505.900209
0.108866875,5888,6012,4712,0.661370776,4675.51624,3092.140855,2923.231583,3227.07255,6359.383513
0.087155743,6121,6251,4884,0.663739467,4967.779112,3278.751378,3088.208776,3409.197488,6323.960433
0.065403129,6390,6511,5067,0.665326697,5184.814037,3391.556352,3205.752268,3538.958461,6357.52295
0.043619387,6752,6915,5391,0.668454867,5673.128135,3711.879856,3479.159983,3840.784199,6275.723618
0.021814885,7067,7286,5732,0.669508441,5858.99156,3852.412952,3585.575741,3958.260822,6208.32037
1.22515E-16,7475,7711,6056,0.671787818,6306.155305,4106.588726,3826.975275,4224.751447,6220.509728
-0.021814885,7437,7674,6032,0.671349773,6214.96962,4059.262545,3778.601003,4171.349147,6208.439136
-0.043619387,7518,7764,6078,0.672353811,6428.043221,4181.684046,3894.397799,4299.181874,6215.139397
-0.065403129,7448,7707,6047,0.671828027,6314.660619,4125.212091,3835.556736,4234.224865,6200.119368
-0.087155743,7363,7650,6016,0.67170478,6288.663381,4133.317505,3825.061131,4222.638346,6156.904206
-0.108866875,7256,7561,5988,0.670652009,6075.073379,4031.108262,3713.367846,4099.33565,6110.819637
-0.130526192,7737,8067,6377,0.672507565,6461.978819,4246.427842,3921.933699,4329.579857,6137.467666
-0.152123386,7972,8295,6541,0.673331019,6650.057252,4340.435512,4020.043701,4437.887422,6158.847867
-0.173648178,7840,8134,6400,0.672558475,6473.295228,4214.412517,3921.692135,4329.313185,6201.402426
-0.195090322,7810,8079,6363,0.672021136,6355.832347,4128.497429,3854.095943,4254.691039,6225.568205
-0.216439614,8055,8341,6540,0.673596616,6713.099276,4331.588592,4046.828416,4467.456143,6238.44741
-0.237685892,8049,8342,6544,0.673321184,6647.745784,4289.556653,4011.781843,4428.766826,6254.510576
-0.258819045,7164,7291,5618,0.666255542,5320.814262,3320.052775,3266.387575,3605.896208,6774.85779
-0.279829014,8075,8471,6702,0.673838635,6771.604915,4452.978414,4092.780407,4518.184388,6090.309234
-0.3007058,6518,6578,5042,0.661730675,4717.704748,2923.618376,2927.327213,3231.59388,6970.943407
-0.321439465,6717,6815,5269,0.662201152,4774.006828,2980.242081,2963.103127,3271.088345,6881.83322
-0.342020143,6402,6500,5032,0.659234196,4439.669155,2788.215955,2775.53326,3064.022449,6891.739169
-0.362438038,5810,5867,4529,0.654071324,3956.260044,2501.567017,2500.556766,2760.464873,6934.3572
-0.382683432,5880,5981,4646,0.654221979,3968.895623,2532.664973,2511.829342,2772.909121,6842.620503
-0.40274669,5917,6027,4693,0.653717667,3926.905707,2511.393686,2489.228674,2747.959337,6837.592072
-0.422618262,5791,5936,4643,0.653407642,3901.521265,2520.85566,2478.348566,2735.94835,6747.514282
-0.44228869,7329,7649,6040,0.667683581,5544.382692,3604.785383,3416.245888,3771.330808,6376.900534
-0.461748613,8426,8897,7049,0.674791775,7012.399655,4594.129954,4227.463175,4666.866096,6098.824341
-0.480988769,8423,8856,7003,0.674448318,6923.661109,4504.835259,4173.823867,4607.651514,6157.676191
-0.5,8369,8793,6943,0.674175066,6854.666677,4469.783024,4138.260497,4568.391683,6148.371373
-0.518773258,8157,8578,6778,0.673438057,6675.319482,4360.23556,4042.235161,4462.385465,6159.925658
-0.537299608,8151,8572,6765,0.673417088,6670.355357,4348.538082,4039.723967,4459.613257,6179.330917
-0.555570233,8336,8739,6850,0.674349501,6898.548968,4448.116985,4157.573837,4589.712454,6234.789962
-0.573576436,8256,8660,6769,0.674152198,6848.9556,4422.163109,4132.559241,4562.097838,6235.488254
-0.591309648,7843,8182,6365,0.672342335,6425.524668,4137.872483,3900.392385,4305.799537,6313.505098
-0.608761429,7928,8321,6491,0.673056849,6586.221634,4271.769877,3995.090345,4410.340412,6241.209637
-0.625923472,7840,8316,6576,0.672865861,6542.479159,4299.219267,3980.268768,4393.97828,6147.807077
-0.64278761,7213,7662,6118,0.669195471,5802.517261,3844.880644,3576.905188,3948.689051,6182.990639
-0.659345815,6291,6638,5284,0.662338093,4790.645856,3219.293751,3012.411792,3325.522158,6228.469178
-0.675590208,6116,6451,5102,0.660915123,4623.163403,3110.857798,2920.825149,3224.41599,6272.582657
-0.691513056,6560,7028,5654,0.665127335,5156.522428,3558.954577,3235.976739,3572.324466,5975.094204
-0.707106781,6793,7279,5840,0.667124765,5454.696719,3727.748484,3400.829783,3754.312351,6005.346679
-0.722363962,6904,7340,5833,0.667621065,5534.203114,3706.220609,3437.787975,3795.111981,6152.957764
-0.737277337,7051,7657,6188,0.669123945,5789.763548,3985.477332,3597.568101,3971.499669,5918.263417
-0.751839807,6209,6611,5248,0.661796558,4725.509574,3196.248701,2987.033025,3297.505519,6225.995534
-0.766044443,5566,5835,4562,0.656224544,4144.691018,2762.387515,2645.791743,2920.795587,6456.0486
-0.779884483,6115,6683,5474,0.662686438,4833.494682,3442.964554,3072.718005,3392.096604,5814.919736
-0.79335334,5000,5328,4275,0.651098526,3722.091772,2597.272387,2415.508201,2666.576351,6158.719721
-0.806444604,4405,4786,3956,0.643833825,3249.466674,2418.139247,2151.174243,2374.767497,5764.154344
-0.819152044,4668,5191,4417,0.646032223,3379.725915,2580.946623,2240.447441,2473.319759,5583.710417
-0.831469612,5347,5948,4974,0.655050277,4039.802479,3003.236657,2631.977762,2905.545779,5669.806019
-0.843391446,4301,4602,3699,0.638302812,2960.86685,2097.616694,1963.651291,2167.753391,6222.958621
-0.854911871,3635,3880,3170,0.622483684,2353.047068,1698.126514,1587.448494,1752.44804,6199.48537
-0.866025404,3272,3497,2884,0.614317579,2123.138421,1551.492863,1443.566145,1593.610546,6144.987799
-0.876726756,3164,3536,3089,0.616352359,2176.444202,1746.110184,1499.838562,1655.731924,5491.450393
-0.887010833,2816,3079,2597,0.603527194,1876.197778,1430.182294,1296.236298,1430.967221,5915.566511
-0.896872742,3108,3463,2994,0.614541169,2128.878282,1675.560937,1467.805147,1620.368953,5631.005563
-0.906307787,3270,3576,2976,0.618995755,2249.476241,1690.1509,1538.339397,1698.234539,5951.939932
-0.915311479,3659,4100,3511,0.627709134,2525.879107,1969.111363,1724.014676,1903.208924,5636.307062
-0.923879533,3667,4165,3595,0.628369454,2549.417874,2035.817165,1748.435937,1930.168533,5497.610001
-0.932007869,2974,3286,2767,0.608535362,1983.95123,1525.984938,1375.174427,1518.110187,5855.851771
-0.939692621,2522,2784,2370,0.589657611,1626.343287,1260.974434,1141.064505,1259.666857,5873.789744
-0.946930129,2274,2516,2168,0.575787385,1429.546142,1123.686067,1010.883077,1115.95436,5811.426183
-0.953716951,2112,2355,2057,0.565944732,1313.319533,1049.452902,935.2966548,1032.511477,5728.11187
-0.960049854,1897,2111,1846,0.550910817,1163.855327,932.675628,833.7707632,920.4329749,5745.232178
-0.965925826,1663,1854,1630,0.532252818,1013.640837,820.7071041,731.4888183,807.5198351,5713.453212
-0.97134207,1499,1668,1477,0.512322681,884.3666944,710.0290288,639.8273963,706.3311162,5785.97874
-0.976296007,1273,1406,1251,0.482334792,731.9613654,582.9047584,531.3964396,586.6298356,5870.388381
-0.98078528,988,1065,940,0.439523425,571.6818225,441.8411717,414.5898086,457.6823124,6107.579864
-0.984807753,828,871,749,0.409818744,486.4695076,367.3656106,352.725229,389.3875226,6312.063719
-0.98836151,727,756,636,0.386616556,430.3298191,321.4192235,312.8824033,345.4034298,6432.464768
-0.991444861,614,632,523,0.355670876,366.3099674,271.6498388,267.4513637,295.2502837,6529.971884
-0.994056338,495,508,418,0.313645691,294.4170988,218.4196709,216.5139136,239.0183902,6576.325666
-0.999048222,182,180,142,0.150543359,109.9342457,79.7239903,83.12296222,91.76277075,6995.502133
-0.999762027,102,99,78,0.088265321,61.45357307,44.23632244,46.94184829,51.82098843,7253.03443
-1,54,53,44,0.042165069,29.44062289,22.84157679,23.95456197,26.4444014,7127.039694
-0.999762027,26,26,26,0.014357563,10.67343256,11.65656744,7.866975113,8.684669249,5317.155608
-0.997858923,4,4,3,0,0,0,0,0,0
-0.996194698,3,3,2,0,0,0,0,0,0
-0.994056338,3,3,2,0,0,0,0,0,0
-0.991444861,3,3,2,0,0,0,0,0,0
-0.98836151,3,3,2,0,0,0,0,0,0
-0.984807753,3,3,2,0,0,0,0,0,0
-0.98078528,3,3,2,0,0,0,0,0,0
-0.976296007,3,3,2,0,0,0,0,0,0
-0.97134207,3,3,2,0,0,0,0,0,0
0.991444861,0,0,0,0,0,0,0,0,0
0.994056338,0,0,0,0,0,0,0,0,0
0.996194698,0,0,0,0,0,0,0,0,0
0.997858923,0,0,0,0,0,0,0,0,0
0.999048222,0,1,1,0,0,0,0,0,0
1,6,6,7,0,0,0,0,0,0
0.999048222,38,42,46,0.02452017,17.57920537,17.58400416,12.41451705,13.70488312,4618.948896
0.997858923,77,88,88,0.053789748,37.31438022,38.67750184,31.98956517,35.31456359,5165.554113
0.996194698,135,152,142,0.105467257,74.11630985,67.78035739,59.98748564,66.22259055,5614.747047
0.994056338,210,237,219,0.160796686,118.7149358,106.3141273,93.86920737,103.6259816,5607.610716
0.991444861,296,329,297,0.214843146,169.9188709,145.7198065,131.5470482,145.2200608,5792.461066
0.98836151,380,418,367,0.260130207,220.8914762,183.6123507,168.4683811,185.9790006,5949.837835
0.984807753,471,517,452,0.301544723,276.2599906,230.005457,209.1404103,230.8784843,5894.088018
0.98078528,575,626,541,0.344387652,345.5021548,282.5689012,258.7352093,285.6281713,5960.619989
0.976296007,671,717,602,0.37703374,409.3093195,321.3024517,302.2543054,333.6706465,6214.203466
0.97134207,797,845,699,0.411380536,490.5457074,377.3972226,358.8207478,396.1166102,6325.918129
0.965925826,943,994,816,0.443723968,585.2002768,443.9807499,424.671554,468.8119554,6393.878862
0.960049854,1098,1160,951,0.474351554,697.7931343,532.201414,504.2395317,556.6502362,6309.583324
0.953716951,1217,1292,1064,0.4965765,799.1035107,615.3049001,575.7051591,635.5440076,6198.404085
0.946930129,1273,1338,1092,0.500674025,820.0772004,614.9664843,586.3354878,647.2792537,6382.542865
0.939692621,1383,1456,1191,0.51448347,897.1216441,674.3219143,639.3184857,705.7693094,6333.972076
0.932007869,1493,1579,1296,0.528812463,989.3122864,748.0840836,702.9935538,776.0627701,6250.792652
0.923879533,1558,1638,1342,0.530861167,1003.687868,746.1281515,709.7454611,783.5164713,6368.939027
0.915311479,1667,1754,1441,0.539523731,1068.272446,792.5751155,752.9629792,831.2260223,6356.033519
0.906307787,1796,1894,1561,0.549557257,1151.781747,853.3798176,808.9525845,893.0351924,6336.452596
0.896872742,1956,2064,1704,0.559784205,1248.423764,920.4327155,872.8098347,963.5297712,6339.625719
0.887010833,2139,2257,1866,0.570328596,1363.030949,1000.455389,948.288815,1046.854044,6335.930598
0.876726756,2325,2457,2034,0.579680372,1480.453216,1082.806065,1025.220786,1131.782331,6327.0668
0.866025404,2553,2696,2233,0.589385326,1622.032438,1179.06564,1116.777507,1232.855466,6330.199784
0.854911871,2803,2961,2453,0.59891456,1785.913627,1290.739454,1222.007723,1349.023321,6325.072955
0.843391446,3056,3225,2668,0.607954395,1970.882869,1416.973847,1339.582052,1478.818336,6314.357375
0.831469612,3324,3501,2886,0.616506959,2180.594841,1556.960527,1470.880705,1623.764184,6310.831863
0.819152044,3585,3768,3093,0.624110036,2404.419472,1706.276825,1609.686554,1776.997526,6299.95956
0.806444604,3825,4014,3282,0.630298479,2620.602304,1848.617653,1741.887133,1922.939046,6292.76001
0.79335334,4049,4228,3441,0.63491136,2807.005178,1956.307221,1852.027125,2044.526999,6337.79746
0.779884483,4251,4424,3587,0.638759922,2982.84,2060.225279,1955.564993,2158.826603,6365.915752
0.766044443,4485,4658,3768,0.642596254,3180.311363,2180.338913,2071.659263,2286.987722,6379.628901
0.751839807,4764,4941,3991,0.647030679,3442.272287,2343.884831,2225.279422,2456.575175,6371.546785
0.737277337,5088,5284,4265,0.652261777,3810.420672,2591.333648,2441.695975,2695.486085,6297.293323
0.722363962,5331,5541,4469,0.655533169,4082.298297,2775.265722,2600.710257,2871.028326,6250.277018
0.707106781,5456,5667,4562,0.656886515,4206.211089,2850.920018,2670.985384,2948.607856,6249.993446
0.691513056,5627,5868,4733,0.65961241,4479.689518,3051.960849,2831.229565,3125.507833,6159.671496
0.675590208,5780,6039,4875,0.6610798,4641.949736,3168.993478,2925.028062,3229.055755,6115.895101
0.659345815,5742,5993,4833,0.660512185,4577.824782,3118.734931,2886.849536,3186.908949,6142.304688
0.64278761,5589,5817,4682,0.65860767,4374.904696,2971.707002,2767.8173,3055.504491,6200.278086
0.625923472,5641,5873,4728,0.659286272,4445.137649,3019.273875,2807.965425,3099.825617,6187.609482
0.608761429,5814,6048,4864,0.660989591,4631.640015,3138.940915,2913.577359,3216.414864,6170.001411
0.591309648,5897,6140,4939,0.66188531,4736.064197,3209.705324,2973.101563,3282.12602,6149.763857
0.573576436,5875,6119,4922,0.661597976,4702.061834,3190.820577,2953.852019,3260.875676,6145.063915
0.555570233,5803,6043,4865,0.660603894,4588.066421,3108.801113,2887.527174,3187.657021,6176.79119
0.537299608,5918,6163,4956,0.661502168,4690.831485,3172.850832,2945.522088,3251.679932,6173.098561
0.518773258,6158,6420,5168,0.663857962,4983.355315,3370.182073,3111.673088,3435.100682,6123.038737
0.5,6204,6460,5198,0.664073416,5011.927173,3381.9776,3125.97344,3450.887414,6132.402162
0.480988769,6276,6536,5258,0.664556734,5077.222016,3419.987107,3162.37597,3491.073626,6136.274624
0.461748613,6370,6625,5326,0.665358145,5189.305142,3487.807172,3223.715566,3558.788866,6129.365717
0.44228869,6438,6687,5367,0.665701481,5238.846114,3508.305582,3249.456803,3587.20565,6148.485587
0.422618262,6444,6685,5368,0.665436565,5200.538069,3479.385564,3226.401183,3561.753626,6158.287344
0.40274669,6547,6793,5459,0.665842732,5259.502704,3515.133189,3258.778744,3597.496514,6155.320652
0.382683432,6676,6918,5559,0.666445754,5349.547705,3561.574307,3306.83348,3650.546064,6167.923816
0.362438038,6742,6977,5604,0.666601248,5373.267747,3568.820945,3318.683258,3663.627509,6181.095807
0.342020143,6827,7047,5650,0.666959478,5428.722552,3591.117281,3346.324639,3694.141938,6199.749844
0.321439465,6865,7097,5707,0.66678374,5401.375735,3570.861856,3330.915938,3677.131654,6206.892095
0.3007058,7053,7280,5827,0.668304503,5647.561402,3715.213696,3465.731176,3825.959601,6211.236568
0.279829014,7037,7252,5785,0.668470124,5675.73544,3728.424815,3480.539852,3842.307493,6218.141043
0.258819045,6992,7202,5740,0.668242803,5637.136894,3700.089952,3459.085879,3818.623592,6230.782581
0.237685892,6949,7157,5689,0.668326601,5651.304301,3704.456547,3466.350861,3826.643697,6240.637023
0.216439614,7432,7714,6188,0.670468341,6039.295876,3967.364163,3683.405803,4066.25935,6165.421584
0.195090322,7313,7580,6063,0.669981325,5946.445311,3912.375771,3631.623802,4009.095123,6164.323974
0.173648178,7431,7701,6182,0.670026607,5954.957349,3902.892667,3633.670232,4011.354259,6188.935459
0.152123386,7829,8149,6562,0.672066186,6365.515233,4173.040559,3860.599166,4261.870208,6130.572694
0.130526192,7944,8286,6696,0.672378079,6433.375601,4224.441491,3898.690641,4303.920914,6110.168604
0.108866875,7630,7934,6407,0.670650765,6074.829803,3994.548555,3701.554867,4086.294829,6143.015816
0.087155743,6911,7081,5700,0.663506674,4937.458616,3148.331064,3053.461726,3370.838826,6597.107065
0.065403129,8267,8650,7014,0.6736036,6714.773169,4405.692213,4051.15319,4472.230435,6076.390473
0.043619387,7289,7491,6035,0.667686703,5544.891979,3627.298714,3406.411685,3760.474437,6268.508207
0.021814885,8571,9055,7407,0.674791486,7012.324106,4626.535681,4218.660876,4657.148885,6005.155434
1.22515E-16,7960,8408,6892,0.672650063,6493.75424,4319.016392,3939.678847,4349.169438,6007.223924
-0.021814885,8111,8566,6997,0.673598984,6713.666769,4454.352862,4059.265394,4481.185822,6000.650309
-0.043619387,7376,7710,6320,0.664779672,5107.914457,3292.645587,3154.69411,3482.593314,6469.658188
-0.065403129,7586,8113,6732,0.670547583,6054.6798,4131.136119,3716.037377,4102.282652,5896.712639
-0.087155743,6088,6435,5308,0.659595134,4477.845988,3017.734002,2820.279485,3113.419601,6235.970618
-0.108866875,4909,5139,4187,0.648031753,3507.271808,2369.552276,2255.037701,2489.426533,6416.695141
-0.130526192,6457,6934,5609,0.669427046,5844.198322,4056.653389,3609.955841,3985.174992,5818.120801
-0.152123386,6577,6982,5609,0.668912914,5752.460551,3931.127318,3547.597114,3916.334693,5930.700314
-0.173648178,7324,7721,6190,0.672130599,6379.411333,4261.698347,3881.338217,4284.764877,6003.183067
-0.195090322,7871,8246,6595,0.673191157,6617.337562,4358.758338,4001.745877,4417.68772,6062.27188
-0.216439614,8375,8805,7071,0.674807492,7016.515562,4612.698262,4218.570277,4657.048869,6027.62956
-0.237685892,7852,8341,6771,0.673384378,6662.626525,4442.504623,4036.803129,4456.388827,5978.083559
-0.258819045,7907,8350,6722,0.673367473,6658.639212,4404.487535,4028.954778,4447.724718,6033.87269
